,Rooms,Price,Date,Distance
11274,2,566000.0,15/07/2017,4.3
11275,3,1420000.0,15/07/2017,10.2
11276,3,805000.0,15/07/2017,21.5
11277,4,934000.0,15/07/2017,9.5
11278,2,585000.0,15/07/2017,6.4
11279,3,2330000.0,15/07/2017,7.9
11280,3,1721000.0,15/07/2017,9.7
11281,3,650000.0,15/07/2017,23.2
11282,3,762000.0,15/07/2017,23.2
11283,4,1384000.0,15/07/2017,13.8
11284,3,1350000.0,15/07/2017,13.4
11285,3,1070000.0,15/07/2017,13.4
11286,2,1500000.0,15/07/2017,13.4
11287,3,1200000.0,15/07/2017,13.4
11288,6,1200000.0,15/07/2017,13.4
11289,3,1100000.0,15/07/2017,13.4
11290,2,706000.0,15/07/2017,13.4
11291,3,785000.0,15/07/2017,25.0
11292,4,950000.0,15/07/2017,25.0
11293,4,2800000.0,15/07/2017,10.5
11294,1,290000.0,15/07/2017,10.5
11295,3,570500.0,15/07/2017,14.0
11296,4,631000.0,15/07/2017,14.0
11297,2,372100.0,15/07/2017,6.4
11298,4,1350000.0,15/07/2017,5.2
11299,5,1300000.0,15/07/2017,5.2
11300,1,315000.0,15/07/2017,5.2
11301,2,702500.0,15/07/2017,4.0
11302,1,275000.0,15/07/2017,5.2
11303,2,835000.0,15/07/2017,5.2
11304,10,900000.0,15/07/2017,12.1
11305,3,710000.0,15/07/2017,12.1
11306,3,1320000.0,15/07/2017,14.7
11307,2,480000.0,15/07/2017,10.1
11308,3,1840000.0,15/07/2017,10.1
11309,2,430000.0,15/07/2017,10.1
11310,3,525000.0,15/07/2017,14.8
11311,2,495000.0,15/07/2017,31.2
11312,2,403500.0,15/07/2017,34.9
11313,4,1550000.0,15/07/2017,8.4
11314,1,361000.0,15/07/2017,7.8
11315,3,960000.0,15/07/2017,11.7
11316,3,696000.0,15/07/2017,16.7
11317,5,1115000.0,15/07/2017,16.7
11318,3,1950000.0,15/07/2017,16.7
11319,4,962000.0,15/07/2017,17.5
11320,3,900000.0,15/07/2017,6.7
11321,1,365000.0,15/07/2017,2.0
11322,2,310000.0,15/07/2017,20.6
11323,3,662000.0,15/07/2017,23.0
11324,3,625500.0,15/07/2017,23.0
11325,3,459000.0,15/07/2017,14.0
11326,3,420500.0,15/07/2017,14.0
11327,4,583000.0,15/07/2017,24.7
11328,3,618500.0,15/07/2017,24.7
11329,3,727000.0,15/07/2017,24.7
11330,3,535000.0,15/07/2017,14.8
11331,3,560000.0,15/07/2017,18.0
11332,4,860000.0,15/07/2017,14.7
11333,3,802000.0,15/07/2017,22.2
11334,3,800000.0,15/07/2017,22.2
11335,4,854000.0,15/07/2017,22.2
11336,3,1735000.0,15/07/2017,14.3
11337,3,920000.0,15/07/2017,16.1
11338,3,904000.0,15/07/2017,16.1
11339,3,500000.0,15/07/2017,28.8
11340,3,1440000.0,15/07/2017,8.9
11341,3,900000.0,15/07/2017,7.2
11342,2,540000.0,15/07/2017,18.0
11343,4,1054000.0,15/07/2017,18.0
11344,4,625000.0,15/07/2017,28.5
11345,3,600000.0,15/07/2017,19.6
11346,2,401500.0,15/07/2017,19.6
11347,3,630000.0,15/07/2017,19.6
11348,4,1012000.0,15/07/2017,19.6
11349,4,565000.0,15/07/2017,19.6
11350,2,502500.0,15/07/2017,7.5
11351,3,1550000.0,15/07/2017,7.5
11352,2,420000.0,15/07/2017,7.5
11353,2,785000.0,15/07/2017,8.2
11354,3,1410000.0,15/07/2017,7.5
11355,3,750000.0,15/07/2017,13.1
11356,4,748888.0,15/07/2017,24.8
11357,4,850000.0,15/07/2017,24.8
11358,1,490000.0,15/07/2017,2.1
11359,1,381000.0,15/07/2017,3.6
11360,2,650000.0,15/07/2017,3.6
11361,3,1502000.0,15/07/2017,3.6
11362,3,878000.0,15/07/2017,5.1
11363,3,440000.0,15/07/2017,5.1
11364,2,395000.0,15/07/2017,5.1
11365,2,991000.0,15/07/2017,5.1
11366,4,945000.0,15/07/2017,15.4
11367,2,1020000.0,15/07/2017,15.4
11368,6,1234000.0,15/07/2017,15.4
11369,3,506000.0,15/07/2017,38.0
11370,4,755000.0,15/07/2017,38.0
11371,4,807000.0,15/07/2017,45.9
11372,3,426000.0,15/07/2017,45.9
11373,2,540000.0,15/07/2017,7.3
11374,2,960000.0,15/07/2017,16.7
11375,5,1116500.0,15/07/2017,16.7
11376,2,610000.0,15/07/2017,16.1
11377,3,690000.0,15/07/2017,16.1
11378,2,585000.0,15/07/2017,16.1
11379,3,800000.0,15/07/2017,16.1
11380,4,800000.0,15/07/2017,16.1
11381,3,896000.0,15/07/2017,16.1
11382,3,1010000.0,15/07/2017,16.1
11383,3,1660000.0,15/07/2017,13.8
11384,2,1960000.0,15/07/2017,13.8
11385,3,1200000.0,15/07/2017,5.3
11386,2,670000.0,15/07/2017,5.3
11387,2,600000.0,15/07/2017,5.3
11388,1,415000.0,15/07/2017,5.3
11389,3,1150000.0,15/07/2017,5.3
11390,3,1100000.0,15/07/2017,5.3
11391,2,525000.0,15/07/2017,21.3
11392,2,650000.0,15/07/2017,8.8
11393,2,580000.0,15/07/2017,8.8
11394,2,820000.0,15/07/2017,8.8
11395,4,600000.0,15/07/2017,18.0
11396,3,536500.0,15/07/2017,18.4
11397,3,541000.0,15/07/2017,18.4
11398,3,557000.0,15/07/2017,18.4
11399,2,1601000.0,15/07/2017,7.8
11400,3,559000.0,15/07/2017,14.0
11401,3,930000.0,15/07/2017,14.5
11402,4,705000.0,15/07/2017,15.5
11403,4,590000.0,15/07/2017,15.5
11404,3,920000.0,15/07/2017,11.7
11405,4,1100000.0,15/07/2017,11.7
11406,3,840000.0,15/07/2017,11.7
11407,3,860000.0,15/07/2017,11.7
11408,3,840000.0,15/07/2017,3.4
11409,2,535000.0,15/07/2017,3.4
11410,3,1080000.0,15/07/2017,5.4
11411,4,575000.0,15/07/2017,25.2
11412,3,740000.0,15/07/2017,12.1
11413,4,1040000.0,15/07/2017,23.3
11414,4,795000.0,15/07/2017,16.3
11415,4,660000.0,15/07/2017,16.3
11416,2,1170000.0,15/07/2017,6.4
11417,3,930000.0,15/07/2017,6.4
11418,2,650000.0,15/07/2017,6.4
11419,3,702000.0,15/07/2017,6.4
11420,2,575000.0,15/07/2017,5.9
11421,2,675000.0,15/07/2017,4.3
11422,2,440000.0,15/07/2017,4.3
11423,3,520000.0,15/07/2017,17.4
11424,3,430000.0,15/07/2017,17.4
11425,4,570000.0,15/07/2017,17.4
11426,3,520000.0,15/07/2017,17.4
11427,4,515000.0,15/07/2017,17.4
11428,2,387000.0,15/07/2017,0.0
11429,3,341000.0,15/07/2017,29.8
11430,3,336000.0,15/07/2017,29.8
11431,4,426000.0,15/07/2017,29.8
11432,4,780000.0,15/07/2017,25.9
11433,3,775500.0,15/07/2017,17.9
11434,3,726000.0,15/07/2017,17.9
11435,4,710000.0,15/07/2017,17.9
11436,3,1045000.0,15/07/2017,17.2
11437,3,820000.0,15/07/2017,16.2
11438,3,1301000.0,15/07/2017,16.2
11439,2,951000.0,15/07/2017,6.2
11440,4,1425000.0,15/07/2017,6.2
11441,3,935000.0,15/07/2017,14.3
11442,3,637500.0,15/07/2017,26.5
11443,3,780000.0,15/07/2017,26.5
11444,3,1800000.0,15/07/2017,14.2
11445,3,1700000.0,15/07/2017,14.2
11446,5,2248000.0,15/07/2017,14.2
11447,3,1260000.0,15/07/2017,14.2
11448,5,960000.0,15/07/2017,18.8
11449,2,550000.0,15/07/2017,10.1
11450,3,956000.0,15/07/2017,10.1
11451,3,620000.0,15/07/2017,34.1
11452,3,605000.0,15/07/2017,34.1
11453,3,740000.0,15/07/2017,6.2
11454,3,990000.0,15/07/2017,6.2
11455,4,950000.0,15/07/2017,10.4
11456,4,650000.0,15/07/2017,22.7
11457,3,752000.0,15/07/2017,22.7
11458,2,541000.0,15/07/2017,1.8
11459,3,1307500.0,15/07/2017,5.3
11460,3,1100000.0,15/07/2017,5.3
11461,3,1050000.0,15/07/2017,5.3
11462,3,1800000.0,15/07/2017,5.3
11463,3,1550000.0,15/07/2017,5.3
11464,4,1211000.0,15/07/2017,16.7
11465,3,970000.0,15/07/2017,11.2
11466,4,1453000.0,15/07/2017,11.2
11467,4,1610000.0,15/07/2017,12.3
11468,2,1150000.0,15/07/2017,12.3
11469,4,559000.0,15/07/2017,43.3
11470,4,435000.0,15/07/2017,47.3
11471,3,1190000.0,15/07/2017,21.5
11472,1,503750.0,15/07/2017,21.5
11473,2,962000.0,15/07/2017,8.5
11474,3,629000.0,15/07/2017,8.5
11475,3,881000.0,15/07/2017,8.5
11476,4,690000.0,15/07/2017,14.7
11477,4,596000.0,15/07/2017,14.7
11478,4,698000.0,15/07/2017,14.7
11479,2,500000.0,15/07/2017,4.6
11480,4,1060500.0,15/07/2017,8.4
11481,4,990000.0,15/07/2017,8.4
11482,2,652000.0,15/07/2017,12.0
11483,3,953000.0,15/07/2017,12.0
11484,2,468000.0,15/07/2017,12.0
11485,2,710000.0,15/07/2017,12.0
11486,3,550000.0,15/07/2017,12.0
11487,3,725000.0,15/07/2017,12.0
11488,3,880000.0,15/07/2017,12.0
11489,2,502000.0,15/07/2017,12.0
11490,3,1175000.0,15/07/2017,12.0
11491,1,432000.0,15/07/2017,2.4
11492,2,800000.0,15/07/2017,2.4
11493,3,710000.0,15/07/2017,21.3
11494,2,1310000.0,15/07/2017,8.9
11495,2,855000.0,15/07/2017,8.9
11496,3,735000.0,15/07/2017,23.5
11497,3,755000.0,15/07/2017,23.5
11498,3,537000.0,15/07/2017,20.6
11499,2,386000.0,15/07/2017,35.4
11500,4,763000.0,15/07/2017,35.4
11501,3,725000.0,15/07/2017,35.4
11502,4,768000.0,15/07/2017,35.4
11503,3,2800000.0,15/07/2017,1.9
11504,2,345000.0,15/07/2017,20.5
11505,2,666000.0,15/07/2017,2.7
11506,2,910000.0,15/07/2017,2.7
11507,1,401500.0,15/07/2017,2.7
11508,3,760000.0,15/07/2017,20.8
11509,2,610000.0,15/07/2017,14.0
11510,3,550000.0,15/07/2017,14.0
11511,4,520000.0,15/07/2017,14.0
11512,3,805000.0,15/07/2017,16.1
11513,2,470000.0,15/07/2017,5.0
11514,3,1000000.0,15/07/2017,5.0
11515,3,860000.0,15/07/2017,10.5
11516,3,532000.0,15/07/2017,10.5
11517,3,960000.0,15/07/2017,10.5
11518,3,630000.0,15/07/2017,10.5
11519,4,580000.0,15/07/2017,10.5
11520,4,853000.0,15/07/2017,15.5
11521,4,704000.0,15/07/2017,15.5
11522,3,508000.0,15/07/2017,15.3
11523,3,1236000.0,15/07/2017,7.0
11524,1,328000.0,15/07/2017,7.0
11525,2,1140000.0,15/07/2017,4.1
11526,2,341500.0,15/07/2017,4.3
11527,2,470000.0,15/07/2017,12.9
11528,3,1111500.0,15/07/2017,17.2
11529,4,1214000.0,15/07/2017,14.7
11530,4,1045000.0,15/07/2017,14.7
11531,3,622000.0,15/07/2017,14.7
11532,3,826000.0,15/07/2017,21.1
11533,4,1265000.0,15/07/2017,21.5
11534,2,604000.0,15/07/2017,14.5
11535,2,655000.0,15/07/2017,14.5
11536,3,740000.0,15/07/2017,14.5
11537,3,505000.0,15/07/2017,14.7
11538,3,570000.0,15/07/2017,14.7
11539,3,453000.0,15/07/2017,14.7
11540,2,335000.0,15/07/2017,14.7
11541,1,280000.0,15/07/2017,6.4
11542,4,955000.0,15/07/2017,6.4
11543,3,700000.0,15/07/2017,6.4
11544,1,380000.0,15/07/2017,3.1
11545,4,1900000.0,15/07/2017,3.1
11546,3,800000.0,15/07/2017,16.5
11547,5,1090000.0,15/07/2017,16.7
11548,4,1920000.0,15/07/2017,6.8
11549,4,530000.0,15/07/2017,25.5
11550,3,982500.0,15/07/2017,6.3
11551,3,1400000.0,15/07/2017,6.3
11552,3,1042000.0,15/07/2017,6.3
11553,3,1230000.0,15/07/2017,6.3
11554,3,1005000.0,15/07/2017,6.3
11555,2,911000.0,22/07/2017,3.0
11556,2,1190000.0,22/07/2017,3.0
11557,3,2050000.0,22/07/2017,7.5
11558,3,1680000.0,22/07/2017,7.5
11559,1,280000.0,22/07/2017,7.5
11560,1,310000.0,22/07/2017,7.5
11561,5,1472000.0,22/07/2017,7.5
11562,2,454000.0,22/07/2017,10.4
11563,3,1005000.0,22/07/2017,11.0
11564,4,820000.0,22/07/2017,11.0
11565,4,1360000.0,22/07/2017,11.0
11566,3,950000.0,22/07/2017,11.0
11567,3,620000.0,22/07/2017,15.5
11568,3,830000.0,22/07/2017,9.4
11569,3,730000.0,22/07/2017,9.4
11570,4,805000.0,22/07/2017,9.4
11571,2,510000.0,22/07/2017,9.4
11572,3,645000.0,22/07/2017,12.8
11573,2,486000.0,22/07/2017,6.3
11574,3,855000.0,22/07/2017,4.3
11575,2,1035000.0,22/07/2017,4.3
11576,3,1310000.0,22/07/2017,4.3
11577,4,1450000.0,22/07/2017,10.2
11578,3,1060000.0,22/07/2017,10.2
11579,3,970000.0,22/07/2017,21.5
11580,4,840000.0,22/07/2017,21.5
11581,4,665000.0,22/07/2017,9.5
11582,3,750000.0,22/07/2017,9.5
11583,5,800000.0,22/07/2017,9.5
11584,2,800000.0,22/07/2017,7.9
11585,5,2400000.0,22/07/2017,7.9
11586,5,2400000.0,22/07/2017,9.7
11587,3,2668000.0,22/07/2017,9.7
11588,4,1750000.0,22/07/2017,9.7
11589,4,1850000.0,22/07/2017,9.7
11590,4,670000.0,22/07/2017,39.0
11591,3,1850000.0,22/07/2017,17.3
11592,2,906000.0,22/07/2017,8.8
11593,3,1640000.0,22/07/2017,11.4
11594,3,1610000.0,22/07/2017,11.4
11595,2,410000.0,22/07/2017,11.4
11596,5,1500000.0,22/07/2017,11.4
11597,2,860000.0,22/07/2017,13.8
11598,4,775000.0,22/07/2017,35.2
11599,3,755000.0,22/07/2017,35.2
11600,3,1020000.0,22/07/2017,13.4
11601,3,874000.0,22/07/2017,13.4
11602,3,560000.0,22/07/2017,8.6
11603,2,620000.0,22/07/2017,10.3
11604,3,1500000.0,22/07/2017,10.3
11605,1,1100000.0,22/07/2017,14.0
11606,3,450000.0,22/07/2017,14.0
11607,3,560000.0,22/07/2017,14.0
11608,3,1120000.0,22/07/2017,5.2
11609,2,1110000.0,22/07/2017,5.2
11610,3,1260000.0,22/07/2017,5.2
11611,4,1790000.0,22/07/2017,5.2
11612,1,390500.0,22/07/2017,4.0
11613,4,800000.0,22/07/2017,12.1
11614,5,999000.0,22/07/2017,12.1
11615,3,680000.0,22/07/2017,12.1
11616,4,750000.0,22/07/2017,14.8
11617,3,1830000.0,22/07/2017,7.7
11618,3,920000.0,22/07/2017,1.6
11619,3,1400000.0,22/07/2017,3.5
11620,2,796000.0,22/07/2017,10.1
11621,2,1630000.0,22/07/2017,10.1
11622,3,1050000.0,22/07/2017,10.1
11623,3,825000.0,22/07/2017,31.2
11624,2,610000.0,22/07/2017,7.8
11625,3,977500.0,22/07/2017,11.7
11626,2,639000.0,22/07/2017,27.0
11627,4,1138000.0,22/07/2017,17.9
11628,3,1050000.0,22/07/2017,17.9
11629,2,640000.0,22/07/2017,3.6
11630,3,1285000.0,22/07/2017,6.7
11631,3,890000.0,22/07/2017,6.7
11632,2,1080000.0,22/07/2017,2.0
11633,6,1000000.0,22/07/2017,20.6
11634,3,607500.0,22/07/2017,20.6
11635,3,500000.0,22/07/2017,20.6
11636,3,515000.0,22/07/2017,20.6
11637,3,510000.0,22/07/2017,20.6
11638,4,592500.0,22/07/2017,20.6
11639,4,595000.0,22/07/2017,20.6
11640,3,1005000.0,22/07/2017,23.0
11641,3,669000.0,22/07/2017,24.7
11642,3,880000.0,22/07/2017,24.7
11643,3,560000.0,22/07/2017,24.7
11644,5,895000.0,22/07/2017,24.7
11645,2,710000.0,22/07/2017,7.9
11646,3,572000.0,22/07/2017,14.8
11647,4,505000.0,22/07/2017,18.0
11648,3,550000.0,22/07/2017,18.0
11649,5,1530000.0,22/07/2017,12.4
11650,3,816000.0,22/07/2017,14.3
11651,4,1385000.0,22/07/2017,14.3
11652,3,900000.0,22/07/2017,16.1
11653,2,472500.0,22/07/2017,28.8
11654,1,895000.0,22/07/2017,1.3
11655,2,724000.0,22/07/2017,27.0
11656,3,1975000.0,22/07/2017,7.2
11657,3,1200000.0,22/07/2017,7.2
11658,3,751000.0,22/07/2017,18.0
11659,2,635000.0,22/07/2017,7.2
11660,2,630000.0,22/07/2017,7.2
11661,2,730000.0,22/07/2017,7.2
11662,4,600000.0,22/07/2017,19.6
11663,3,410000.0,22/07/2017,19.6
11664,3,545000.0,22/07/2017,19.6
11665,3,1620000.0,22/07/2017,7.5
11666,1,326000.0,22/07/2017,7.5
11667,3,1535000.0,22/07/2017,8.2
11668,2,830000.0,22/07/2017,13.1
11669,3,740000.0,22/07/2017,24.8
11670,2,505000.0,22/07/2017,3.4
11671,2,430000.0,22/07/2017,5.1
11672,3,900000.0,22/07/2017,5.1
11673,4,1000000.0,22/07/2017,5.1
11674,4,891000.0,22/07/2017,5.1
11675,3,742000.0,22/07/2017,15.4
11676,3,1011000.0,22/07/2017,15.4
11677,4,600500.0,22/07/2017,38.0
11678,3,665000.0,22/07/2017,38.0
11679,3,645000.0,22/07/2017,12.9
11680,3,627000.0,22/07/2017,12.9
11681,2,580000.0,22/07/2017,7.3
11682,2,519500.0,22/07/2017,7.3
11683,2,656000.0,22/07/2017,16.7
11684,2,730000.0,22/07/2017,16.7
11685,5,1182000.0,22/07/2017,16.7
11686,4,1500000.0,22/07/2017,16.7
11687,3,1800000.0,22/07/2017,16.7
11688,5,1832000.0,22/07/2017,16.7
11689,3,1000000.0,22/07/2017,16.7
11690,2,493000.0,22/07/2017,11.2
11691,3,940000.0,22/07/2017,11.2
11692,2,435000.0,22/07/2017,11.2
11693,3,725000.0,22/07/2017,16.1
11694,3,476500.0,22/07/2017,20.4
11695,4,741000.0,22/07/2017,11.2
11696,3,550000.0,22/07/2017,11.2
11697,3,1930000.0,22/07/2017,13.8
11698,3,1405000.0,22/07/2017,13.8
11699,2,500000.0,22/07/2017,5.3
11700,2,520000.0,22/07/2017,6.2
11701,4,1270500.0,22/07/2017,21.3
11702,3,751000.0,22/07/2017,21.3
11703,3,1515000.0,22/07/2017,8.9
11704,2,735000.0,22/07/2017,8.8
11705,4,590000.0,22/07/2017,8.8
11706,3,1460000.0,22/07/2017,16.0
11707,4,1535000.0,22/07/2017,16.0
11708,4,700000.0,22/07/2017,18.0
11709,3,520000.0,22/07/2017,18.4
11710,4,650000.0,22/07/2017,18.4
11711,4,576000.0,22/07/2017,18.4
11712,2,472000.0,22/07/2017,12.3
11713,2,880000.0,22/07/2017,7.8
11714,4,985000.0,22/07/2017,7.8
11715,3,528000.0,22/07/2017,14.0
11716,4,590000.0,22/07/2017,14.0
11717,3,918000.0,22/07/2017,11.7
11718,3,777000.0,22/07/2017,11.7
11719,4,880000.0,22/07/2017,11.7
11720,2,591000.0,22/07/2017,5.4
11721,3,565000.0,22/07/2017,14.0
11722,4,362000.0,22/07/2017,31.7
11723,3,330000.0,22/07/2017,31.7
11724,3,798000.0,22/07/2017,16.3
11725,3,560000.0,22/07/2017,16.3
11726,3,447000.0,22/07/2017,41.0
11727,4,900000.0,22/07/2017,41.0
11728,3,681000.0,22/07/2017,6.4
11729,3,1005000.0,22/07/2017,6.4
11730,2,468000.0,22/07/2017,6.4
11731,2,650000.0,22/07/2017,6.4
11732,3,1638000.0,22/07/2017,8.4
11733,3,640000.0,22/07/2017,4.3
11734,2,410000.0,22/07/2017,4.3
11735,3,420000.0,22/07/2017,17.4
11736,3,375000.0,22/07/2017,29.8
11737,3,326000.0,22/07/2017,29.8
11738,3,400000.0,22/07/2017,29.8
11739,3,412250.0,22/07/2017,29.8
11740,3,371500.0,22/07/2017,31.7
11741,3,725000.0,22/07/2017,17.9
11742,3,1101000.0,22/07/2017,17.2
11743,4,926000.0,22/07/2017,17.2
11744,1,362000.0,22/07/2017,6.2
11745,1,309000.0,22/07/2017,21.5
11746,3,1267000.0,22/07/2017,14.2
11747,2,611000.0,22/07/2017,14.2
11748,4,1750000.0,22/07/2017,14.2
11749,3,755000.0,22/07/2017,18.8
11750,3,862000.0,22/07/2017,18.8
11751,3,815500.0,22/07/2017,18.8
11752,3,1100000.0,22/07/2017,6.2
11753,4,1130000.0,22/07/2017,10.4
11754,4,1006000.0,22/07/2017,10.4
11755,2,445000.0,22/07/2017,22.7
11756,3,650000.0,22/07/2017,22.7
11757,2,465000.0,22/07/2017,1.8
11758,3,1290000.0,22/07/2017,5.3
11759,3,1335000.0,22/07/2017,5.3
11760,1,352500.0,22/07/2017,5.3
11761,3,1875000.0,22/07/2017,5.3
11762,4,1390000.0,22/07/2017,15.5
11763,4,643500.0,22/07/2017,47.3
11764,2,541000.0,22/07/2017,8.5
11765,2,510000.0,22/07/2017,8.5
11766,2,550000.0,22/07/2017,8.5
11767,2,580000.0,22/07/2017,8.5
11768,2,706000.0,22/07/2017,8.5
11769,2,559000.0,22/07/2017,3.5
11770,2,570000.0,22/07/2017,4.6
11771,1,250000.0,22/07/2017,8.4
11772,1,392000.0,22/07/2017,8.4
11773,1,505000.0,22/07/2017,8.4
11774,3,980000.0,22/07/2017,8.4
11775,2,495000.0,22/07/2017,12.0
11776,2,320000.0,22/07/2017,12.0
11777,2,617500.0,22/07/2017,12.0
11778,5,1282500.0,22/07/2017,12.0
11779,4,760500.0,22/07/2017,12.0
11780,2,419000.0,22/07/2017,2.4
11781,3,1590000.0,22/07/2017,2.4
11782,2,592000.0,22/07/2017,2.4
11783,2,1667500.0,22/07/2017,2.4
11784,2,685000.0,22/07/2017,2.4
11785,3,882500.0,22/07/2017,19.9
11786,3,910000.0,22/07/2017,19.9
11787,3,777000.0,22/07/2017,21.3
11788,3,510000.0,22/07/2017,20.6
11789,3,1651000.0,22/07/2017,15.2
11790,2,770000.0,22/07/2017,15.2
11791,4,1040000.0,22/07/2017,22.2
11792,4,1120000.0,22/07/2017,22.2
11793,3,886000.0,22/07/2017,5.1
11794,3,601000.0,22/07/2017,20.5
11795,4,810000.0,22/07/2017,20.5
11796,5,945000.0,22/07/2017,20.5
11797,3,500000.0,22/07/2017,20.5
11798,2,747500.0,22/07/2017,2.7
11799,1,420000.0,22/07/2017,2.7
11800,2,460000.0,22/07/2017,2.7
11801,2,1340000.0,22/07/2017,2.7
11802,2,580000.0,22/07/2017,20.8
11803,3,700000.0,22/07/2017,22.2
11804,3,627000.0,22/07/2017,14.0
11805,1,360000.0,22/07/2017,5.0
11806,2,530000.0,22/07/2017,5.0
11807,2,533000.0,22/07/2017,5.0
11808,3,1180000.0,22/07/2017,5.0
11809,4,1220000.0,22/07/2017,8.2
11810,3,500000.0,22/07/2017,31.7
11811,3,438000.0,22/07/2017,31.7
11812,3,910000.0,22/07/2017,10.5
11813,4,650000.0,22/07/2017,10.5
11814,3,595000.0,22/07/2017,10.5
11815,3,710000.0,22/07/2017,10.5
11816,3,615000.0,22/07/2017,10.5
11817,4,859000.0,22/07/2017,10.5
11818,3,2225000.0,22/07/2017,10.2
11819,2,1950000.0,22/07/2017,10.2
11820,4,2550000.0,22/07/2017,10.2
11821,2,830000.0,22/07/2017,10.2
11822,4,740000.0,22/07/2017,18.0
11823,3,620000.0,22/07/2017,18.0
11824,4,463500.0,22/07/2017,18.4
11825,3,530000.0,22/07/2017,18.4
11826,3,446000.0,22/07/2017,18.4
11827,3,520000.0,22/07/2017,18.0
11828,3,530000.0,22/07/2017,18.0
11829,5,725500.0,22/07/2017,18.0
11830,4,688000.0,22/07/2017,15.5
11831,3,630000.0,22/07/2017,15.5
11832,4,800000.0,22/07/2017,15.5
11833,3,760000.0,22/07/2017,15.5
11834,3,502000.0,22/07/2017,15.5
11835,4,1275000.0,22/07/2017,15.5
11836,5,1300000.0,22/07/2017,15.5
11837,4,1215000.0,22/07/2017,12.4
11838,4,1320000.0,22/07/2017,12.4
11839,2,731000.0,22/07/2017,12.4
11840,3,651000.0,22/07/2017,15.3
11841,3,631000.0,22/07/2017,15.3
11842,3,715500.0,22/07/2017,15.3
11843,3,1110000.0,22/07/2017,7.0
11844,2,735000.0,22/07/2017,4.1
11845,2,920000.0,22/07/2017,4.1
11846,1,350000.0,22/07/2017,4.1
11847,3,822000.0,22/07/2017,12.9
11848,3,988000.0,22/07/2017,17.2
11849,3,855000.0,22/07/2017,14.7
11850,3,630000.0,22/07/2017,14.7
11851,3,830000.0,22/07/2017,14.5
11852,3,710000.0,22/07/2017,14.5
11853,3,850000.0,22/07/2017,14.5
11854,3,383000.0,22/07/2017,14.7
11855,4,463000.0,22/07/2017,14.7
11856,3,471500.0,22/07/2017,14.7
11857,3,412500.0,22/07/2017,14.7
11858,3,452000.0,22/07/2017,14.7
11859,4,665000.0,22/07/2017,14.7
11860,3,485000.0,22/07/2017,14.7
11861,4,510000.0,22/07/2017,14.7
11862,3,850000.0,22/07/2017,6.4
11863,3,915000.0,22/07/2017,6.4
11864,5,1591000.0,22/07/2017,16.7
11865,5,1490000.0,22/07/2017,16.7
11866,4,1440000.0,22/07/2017,6.8
11867,3,400000.0,22/07/2017,25.5
11868,3,620000.0,22/07/2017,31.4
11869,2,900000.0,22/07/2017,6.3
11870,4,1407000.0,22/07/2017,6.3
11871,2,1044000.0,22/07/2017,6.3
11872,3,780000.0,29/07/2017,10.4
11873,3,555000.0,29/07/2017,14.0
11874,3,613000.0,29/07/2017,10.5
11875,2,340000.0,29/07/2017,10.5
11876,3,580000.0,29/07/2017,10.5
11877,3,627000.0,29/07/2017,12.8
11878,1,380000.0,29/07/2017,6.3
11879,2,631500.0,29/07/2017,6.3
11880,3,1185000.0,29/07/2017,4.3
11881,4,1540000.0,29/07/2017,10.2
11882,4,1510000.0,29/07/2017,21.5
11883,5,3812000.0,29/07/2017,7.9
11884,4,1450000.0,29/07/2017,7.9
11885,3,1600000.0,29/07/2017,9.7
11886,2,950000.0,29/07/2017,9.7
11887,4,1755000.0,29/07/2017,9.7
11888,3,606000.0,29/07/2017,23.2
11889,3,537000.0,29/07/2017,39.0
11890,3,900000.0,29/07/2017,17.3
11891,3,1500000.0,29/07/2017,17.3
11892,3,1435000.0,29/07/2017,11.4
11893,2,592000.0,29/07/2017,13.8
11894,3,900000.0,29/07/2017,13.8
11895,4,1780000.0,29/07/2017,13.8
11896,3,1260000.0,29/07/2017,13.8
11897,3,620000.0,29/07/2017,35.2
11898,2,600000.0,29/07/2017,17.3
11899,3,1215000.0,29/07/2017,17.3
11900,2,615000.0,29/07/2017,13.4
11901,3,790000.0,29/07/2017,25.0
11902,4,770000.0,29/07/2017,25.0
11903,4,1831000.0,29/07/2017,10.9
11904,3,800000.0,29/07/2017,8.6
11905,2,845000.0,29/07/2017,10.5
11906,1,495000.0,29/07/2017,10.5
11907,2,760000.0,29/07/2017,10.5
11908,3,1240000.0,29/07/2017,10.5
11909,3,586000.0,29/07/2017,14.0
11910,4,706000.0,29/07/2017,14.0
11911,3,550000.0,29/07/2017,14.0
11912,4,456000.0,29/07/2017,29.8
11913,2,555000.0,29/07/2017,6.4
11914,2,650000.0,29/07/2017,5.2
11915,4,1080000.0,29/07/2017,5.2
11916,2,620000.0,29/07/2017,4.0
11917,2,683000.0,29/07/2017,4.0
11918,2,501000.0,29/07/2017,4.0
11919,2,615000.0,29/07/2017,4.0
11920,2,1220000.0,29/07/2017,4.0
11921,2,1150000.0,29/07/2017,5.2
11922,2,400000.0,29/07/2017,5.2
11923,3,1750500.0,29/07/2017,10.4
11924,3,835000.0,29/07/2017,14.7
11925,3,640000.0,29/07/2017,14.8
11926,3,1280000.0,29/07/2017,7.7
11927,5,2400000.0,29/07/2017,7.7
11928,2,682000.0,29/07/2017,7.7
11929,4,2500000.0,29/07/2017,7.7
11930,3,682000.0,29/07/2017,7.7
